"","Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:0071704","GO:0071704","organic substance metabolic process",10806,100,2.6675268747252e-11,2.94428278797794e-09,"Fam135a,Trak2,Chpf,Pid1,Psmd1,Rassf5,Sox13,Lbr,Adgb,Chst3,Tet1,Pttg1ip,Pfkl,2610008E11Rik,Hsp90b1,Gal3st1,Sh3pxd2b,Cnot6,Unc119,Itga3,Spop,Phb,Ormdl3,Slc9a3r1,Gaa,Itgb1bp1,Mboat2,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Ntrk2,Hexb,Prkcd,Sh3bp5,Hnrnpc,Wdfy2,Ndfip2,Cpq,H1f0,Zc3h7b,Adamts20,Arid2,Nr4a1,Slx4,Trap1,Sdf2l1,Igf2bp2,Adprh,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Spry4,Hsd17b4,Lrp5,Fads1,Scd2,Nr4a2,Itgav,Mapkbp1,Shc4,Rpn2,Cers2,Bcl9,Sort1,Celsr2,Foxd3,Elovl1,Cldn19,Mfsd2a,Slit2,Hnrnpdl,Zfp664,Card11,Smurf1,Pan3,Hsph1,Snd1,Impdh1,Tgfa,Ret,Ccnd2,Cadm4,Prx,Zfp536,Ldha,Pcf11,Pde2a,Nfat5,Aars,Slc7a5,Egln1,Rdx,Rbm5,Dag1,Gria3,Itm2a,Brwd3"
"GO:0048518","GO:0048518","positive regulation of biological process",6508,73,3.30707230903398e-11,3.53956951379031e-09,"Pid1,Steap3,Rassf5,Sox13,Grik2,Chst3,Tet1,Pttg1ip,Dbnl,Sh3pxd2b,Cnot6,Snap47,Atp1b2,Unc119,Itga3,Spop,Phb,Ormdl3,Slc9a3r1,Itgb1bp1,Lamb1,Fbln5,Hsp90aa1,Klf6,Ntrk2,Hexb,Prkcd,Wdfy2,Ndfip2,Adamts20,Arid2,Nr4a1,Slx4,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Syt4,Ecscr,Lrp5,Dock8,Nr4a2,Itgav,Mapkbp1,Shc4,Sema4a,Bcl9,Sort1,Foxd3,Cldn19,Mfsd2a,Slit2,Card11,Smurf1,Pan3,Hsph1,Tgfa,Ret,Ccnd2,Mag,Plekha4,Ldha,Pde2a,Nfat5,Slc7a5,Egln1,Fez1,Ncam1,Rdx,Rab8b,Rbm5,Dag1,Plxnb3"
"GO:0031323","GO:0031323","regulation of cellular metabolic process",5818,68,4.10850024941485e-11,4.2254148247034e-09,"Trak2,Pid1,Rassf5,Sox13,Tet1,Pttg1ip,2610008E11Rik,Hsp90b1,Cnot6,Unc119,Spop,Phb,Ormdl3,Slc9a3r1,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Ntrk2,Hexb,Prkcd,Sh3bp5,Hnrnpc,Wdfy2,Ndfip2,H1f0,Arid2,Nr4a1,Slx4,Trap1,Igf2bp2,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Spry4,Lrp5,Nr4a2,Itgav,Bcl9,Celsr2,Foxd3,Cldn19,Mfsd2a,Slit2,Zfp664,Card11,Smurf1,Pan3,Hsph1,Tgfa,Ret,Ccnd2,Cadm4,Prx,Zfp536,Pde2a,Nfat5,Aars,Egln1,Fez1,Rdx,Rbm5,Dag1,Gria3,Itm2a,Brwd3"
"GO:0050794","GO:0050794","regulation of cellular process",11772,105,4.1871324706857e-11,4.2254148247034e-09,"Trak2,Pid1,Efhd1,Steap3,Rassf5,Sox13,Grik2,Chst3,Tet1,Pttg1ip,Pfkl,2610008E11Rik,Hsp90b1,Dbnl,Sh3pxd2b,Cnot6,Snap47,Atp1b2,Unc119,Itga3,Spop,Phb,Ormdl3,Slc9a3r1,Itgb1bp1,Mboat2,Lamb1,Fbln5,Clmn,Hsp90aa1,Klf6,Ntrk2,Hexb,Prkcd,Sh3bp5,Hnrnpc,Wdfy2,Ndfip2,Npr3,H1f0,Rangap1,Adamts20,Arid2,Nr4a1,Slx4,Trap1,Sdf2l1,Igf2bp2,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Syt4,Ecscr,Spry4,Sh3tc2,Lrp5,Dock8,Mvb12b,Nr4a2,Itgav,Mapkbp1,Shc4,Sema4a,Cers2,Bcl9,Sort1,Celsr2,Sigmar1,Frmpd1,Foxd3,Cldn19,Mfsd2a,Slit2,Zfp664,Card11,Smurf1,Pan3,Hsph1,Snd1,Tgfa,Ret,Ccnd2,Cadm4,Prx,Mag,Zfp536,Plekha4,Ldha,Pde2a,Sorbs2,Myo9b,Nfat5,Aars,Egln1,Fez1,Ncam1,Rdx,Rab8b,Rbm5,Dag1,Gria3,Plxnb3,Itm2a,Brwd3"
"GO:0008152","GO:0008152","metabolic process",11238,102,4.31895248021787e-11,4.23737226670264e-09,"Fam135a,Trak2,Chpf,Pid1,Psmd1,Rassf5,Sox13,Lbr,Adgb,Chst3,Tet1,Pttg1ip,Pfkl,2610008E11Rik,Hsp90b1,Gal3st1,Sh3pxd2b,Cnot6,Unc119,Itga3,Spop,Phb,Ormdl3,Slc9a3r1,Gaa,Itgb1bp1,Mboat2,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Ntrk2,Hexb,Prkcd,Sh3bp5,Hnrnpc,Wdfy2,Ndfip2,Npr3,Cpq,H1f0,Zc3h7b,Adamts20,Arid2,Nr4a1,Slx4,Trap1,Sdf2l1,Igf2bp2,Adprh,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Spry4,Hsd17b4,Lrp5,Fads1,Scd2,Nr4a2,Itgav,Mapkbp1,Shc4,Rpn2,Cers2,Bcl9,Sort1,Celsr2,Foxd3,Elovl1,Cldn19,Mfsd2a,Slit2,Hnrnpdl,Zfp664,Card11,Smurf1,Pan3,Hsph1,Snd1,Impdh1,Tgfa,Ret,Ccnd2,Cadm4,Prx,Zfp536,Ldha,Pcf11,Pde2a,Nfat5,Aars,Slc7a5,Egln1,Fez1,Rdx,Rbm5,Dag1,Gria3,Itm2a,Brwd3"
"GO:0051246","GO:0051246","regulation of protein metabolic process",2550,42,4.5650377473556e-11,4.35776035774594e-09,"Pid1,Psmd1,Rassf5,Tet1,Pttg1ip,Hsp90b1,Cnot6,Unc119,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Sh3bp5,Wdfy2,Ndfip2,Nr4a1,Trap1,Igf2bp2,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Spry4,Lrp5,Itgav,Cldn19,Slit2,Smurf1,Pan3,Hsph1,Tgfa,Ret,Ccnd2,Cadm4,Aars,Egln1,Rdx,Dag1,Itm2a"
"GO:0044238","GO:0044238","primary metabolic process",9768,93,7.36721193990238e-11,6.84762962414084e-09,"Fam135a,Trak2,Chpf,Pid1,Psmd1,Rassf5,Sox13,Lbr,Adgb,Chst3,Tet1,Pttg1ip,Pfkl,2610008E11Rik,Hsp90b1,Gal3st1,Cnot6,Unc119,Spop,Phb,Ormdl3,Slc9a3r1,Gaa,Itgb1bp1,Mboat2,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Ntrk2,Hexb,Prkcd,Sh3bp5,Hnrnpc,Wdfy2,Ndfip2,Cpq,H1f0,Zc3h7b,Adamts20,Arid2,Nr4a1,Slx4,Trap1,Sdf2l1,Igf2bp2,Adprh,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Spry4,Hsd17b4,Lrp5,Fads1,Scd2,Nr4a2,Itgav,Rpn2,Cers2,Bcl9,Celsr2,Foxd3,Elovl1,Cldn19,Mfsd2a,Slit2,Hnrnpdl,Zfp664,Card11,Smurf1,Pan3,Hsph1,Snd1,Impdh1,Tgfa,Ret,Ccnd2,Cadm4,Prx,Zfp536,Ldha,Pcf11,Pde2a,Nfat5,Aars,Egln1,Rdx,Rbm5,Dag1,Itm2a,Brwd3"
"GO:0031175","GO:0031175","neuron projection development",1132,27,1.02393896913278e-10,9.27321138199229e-09,"Trak2,Efhd1,Nfasc,Tet1,Dbnl,Atp1b2,Itga3,Slc9a3r1,Lamb1,Clmn,Hsp90aa1,Ntrk2,Hsp90ab1,Syt4,Nr4a2,Sema4a,Cers2,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Mag,Fez1,Ncam1,Dag1,Plxnb3"
"GO:0022008","GO:0022008","neurogenesis",1879,35,1.07797252916773e-10,9.5184974325511e-09,"Trak2,Efhd1,Nfasc,Sox13,Tet1,Dbnl,Atp1b2,Itga3,Slc9a3r1,Lamb1,Clmn,Hsp90aa1,Ntrk2,Hexb,Tead3,Hspa1b,Hsp90ab1,Syt4,Sh3tc2,Nr4a2,Sema4a,Cers2,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Prx,Mag,Zfp536,Fez1,Ncam1,Gldn,Dag1,Plxnb3"
"GO:0048468","GO:0048468","cell development",2429,40,1.52170703933364e-10,1.29114237768149e-08,"Trak2,Efhd1,Nfasc,Tet1,Dbnl,Atp1b2,Itga3,Slc9a3r1,Itgb1bp1,Lamb1,Clmn,Hsp90aa1,Ntrk2,Hexb,Hsp90ab1,Syt4,Spry4,Hsd17b4,Sh3tc2,Lrp5,Nr4a2,Itgav,Arhgef26,Sema4a,Cers2,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Prx,Mag,Pde2a,Sorbs2,Fez1,Ncam1,Rdx,Gldn,Dag1,Plxnb3"
"GO:0000904","GO:0000904","cell morphogenesis involved in differentiation",828,23,1.55865326665405e-10,1.29114237768149e-08,"Trak2,Nfasc,Tet1,Dbnl,Slc9a3r1,Itgb1bp1,Lamb1,Hsp90aa1,Ntrk2,Hsp90ab1,Spry4,Nr4a2,Itgav,Arhgef26,Sema4a,Celsr2,Mfsd2a,Slit2,Ret,Mag,Ncam1,Dag1,Plxnb3"
"GO:0032990","GO:0032990","cell part morphogenesis",753,22,1.57188907815131e-10,1.29114237768149e-08,"Trak2,Pid1,Nfasc,Tet1,Dbnl,Hsp90aa1,Ntrk2,Hsp90ab1,Syt4,Nr4a2,Sema4a,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Mag,Myo9b,Fez1,Ncam1,Dag1,Plxnb3"
"GO:0044237","GO:0044237","cellular metabolic process",9957,93,2.35778662865824e-10,1.89265963009566e-08,"Fam135a,Trak2,Chpf,Pid1,Psmd1,Rassf5,Sox13,Chst3,Tet1,Pttg1ip,Pfkl,2610008E11Rik,Hsp90b1,Gal3st1,Sh3pxd2b,Cnot6,Unc119,Spop,Phb,Ormdl3,Slc9a3r1,Gaa,Itgb1bp1,Mboat2,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Ntrk2,Hexb,Prkcd,Sh3bp5,Hnrnpc,Wdfy2,Ndfip2,Cpq,H1f0,Zc3h7b,Arid2,Nr4a1,Slx4,Trap1,Sdf2l1,Igf2bp2,Adprh,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Spry4,Hsd17b4,Lrp5,Fads1,Scd2,Nr4a2,Itgav,Rpn2,Cers2,Bcl9,Celsr2,Foxd3,Elovl1,Cldn19,Mfsd2a,Slit2,Hnrnpdl,Zfp664,Card11,Smurf1,Pan3,Hsph1,Snd1,Impdh1,Tgfa,Ret,Ccnd2,Cadm4,Prx,Zfp536,Ldha,Pcf11,Pde2a,Nfat5,Aars,Egln1,Fez1,Rdx,Rbm5,Dag1,Gria3,Itm2a,Brwd3"
"GO:0032989","GO:0032989","cellular component morphogenesis",848,23,2.48151491101963e-10,1.94771348127141e-08,"Trak2,Pid1,Nfasc,Tet1,Dbnl,Hsp90aa1,Ntrk2,Hsp90ab1,Syt4,Nr4a2,Sema4a,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Prx,Mag,Myo9b,Fez1,Ncam1,Dag1,Plxnb3"
"GO:0048666","GO:0048666","neuron development",1292,28,3.89737296847926e-10,2.99250463579755e-08,"Trak2,Efhd1,Nfasc,Tet1,Dbnl,Atp1b2,Itga3,Slc9a3r1,Lamb1,Clmn,Hsp90aa1,Ntrk2,Hsp90ab1,Syt4,Nr4a2,Sema4a,Cers2,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Mag,Fez1,Ncam1,Gldn,Dag1,Plxnb3"
"GO:0033036","GO:0033036","macromolecule localization",2967,44,4.07721869878174e-10,3.06398647746747e-08,"Gulp1,Trak2,Pid1,Steap3,Rassf5,Nfasc,Grik2,Pttg1ip,Pfkl,Sh3pxd2b,Snap47,Unc119,Itga3,Ormdl3,Slc9a3r1,Itgb1bp1,Fbln5,Hsp90aa1,Hexb,Prkcd,Ndfip2,Rangap1,Igf2bp2,Cdkn1a,Hsp90ab1,Syt4,Sh3tc2,Lrp5,Mvb12b,Gorasp2,Itgav,Sort1,Celsr2,Snx7,Sigmar1,Frmpd1,Mfsd2a,Smurf1,Pan3,Hsph1,Sorbs2,Rdx,Rab8b,Dag1"
"GO:0050793","GO:0050793","regulation of developmental process",2644,41,5.18969051599094e-10,3.81874727135e-08,"Trak2,Sox13,Dbnl,Sh3pxd2b,Slc9a3r1,Itgb1bp1,Mboat2,Fbln5,Hsp90aa1,Ntrk2,Hexb,Stab1,Wdfy2,Adamts20,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Syt4,Ecscr,Spry4,Lrp5,Itgav,Sema4a,Cers2,Sort1,Mfsd2a,Slit2,Card11,Smurf1,Ret,Mag,Zfp536,Plekha4,Egln1,Fez1,Ncam1,Rdx,Dag1,Plxnb3,Brwd3"
"GO:0032501","GO:0032501","multicellular organismal process",8635,84,6.51234170894836e-10,4.69420222775625e-08,"Trak2,Efhd1,Nfasc,Sox13,Lbr,Grik2,Tet1,Gal3st1,Dbnl,Sh3pxd2b,Atp1b2,Unc119,Itga3,Phb,Ormdl3,Slc9a3r1,Gaa,Itgb1bp1,Mboat2,Lamb1,Fbln5,Clmn,Hsp90aa1,Klf6,Ntrk2,Hexb,Prkcd,Stab1,Npr3,Mal2,Arid2,Nr4a1,Igf2bp2,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Syt4,Ecscr,Spry4,Hsd17b4,Sh3tc2,Lrp5,Nr4a2,Gorasp2,Itgav,Mapkbp1,Frem2,Sema4a,Cers2,Bcl9,Sort1,Celsr2,Sigmar1,Frem1,Foxd3,Elovl1,Cldn19,Mfsd2a,Kazn,Slit2,Card11,Smurf1,Tgfa,Ret,Mfap5,Ccnd2,Prx,Mag,Zfp536,Plekha4,Pde2a,Sorbs2,Nfat5,Aars,Slc7a5,Egln1,Fez1,Ncam1,Gldn,Rab8b,Dag1,Plxnb3,Itm2a"
"GO:0006807","GO:0006807","nitrogen compound metabolic process",9198,87,1.02264850579905e-09,7.22398904496446e-08,"Trak2,Chpf,Pid1,Psmd1,Rassf5,Sox13,Adgb,Chst3,Tet1,Pttg1ip,Pfkl,2610008E11Rik,Hsp90b1,Gal3st1,Cnot6,Unc119,Spop,Phb,Ormdl3,Slc9a3r1,Itgb1bp1,Mboat2,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Ntrk2,Hexb,Prkcd,Sh3bp5,Hnrnpc,Wdfy2,Ndfip2,Cpq,H1f0,Zc3h7b,Adamts20,Arid2,Nr4a1,Slx4,Trap1,Sdf2l1,Igf2bp2,Adprh,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Spry4,Hsd17b4,Lrp5,Nr4a2,Itgav,Rpn2,Cers2,Bcl9,Celsr2,Foxd3,Elovl1,Cldn19,Mfsd2a,Slit2,Hnrnpdl,Zfp664,Card11,Smurf1,Pan3,Hsph1,Snd1,Impdh1,Tgfa,Ret,Ccnd2,Cadm4,Prx,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Rdx,Rbm5,Dag1,Itm2a,Brwd3"
"GO:0051128","GO:0051128","regulation of cellular component organization",2396,38,1.42647445719924e-09,9.87903486828963e-08,"Trak2,Tet1,Dbnl,Sh3pxd2b,Cnot6,Atp1b2,Unc119,Itga3,Phb,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Slx4,Cdkn1a,Hspa1b,Syt4,Lrp5,Itgav,Sema4a,Cers2,Cldn19,Mfsd2a,Slit2,Smurf1,Pan3,Hsph1,Tgfa,Ret,Mag,Pde2a,Egln1,Fez1,Ncam1,Rdx,Rab8b,Dag1,Plxnb3"
"GO:0030182","GO:0030182","neuron differentiation",1570,30,1.64474828694021e-09,1.11710408547025e-07,"Trak2,Efhd1,Nfasc,Tet1,Dbnl,Atp1b2,Itga3,Slc9a3r1,Lamb1,Clmn,Hsp90aa1,Ntrk2,Hspa1b,Hsp90ab1,Syt4,Nr4a2,Sema4a,Cers2,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Mag,Zfp536,Fez1,Ncam1,Gldn,Dag1,Plxnb3"
"GO:0043170","GO:0043170","macromolecule metabolic process",9281,87,1.67628868997518e-09,1.11710408547025e-07,"Trak2,Chpf,Pid1,Psmd1,Rassf5,Sox13,Adgb,Chst3,Tet1,Pttg1ip,2610008E11Rik,Hsp90b1,Sh3pxd2b,Cnot6,Unc119,Itga3,Spop,Phb,Ormdl3,Slc9a3r1,Gaa,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Ntrk2,Hexb,Prkcd,Sh3bp5,Hnrnpc,Wdfy2,Ndfip2,Cpq,H1f0,Zc3h7b,Adamts20,Arid2,Nr4a1,Slx4,Trap1,Sdf2l1,Igf2bp2,Adprh,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Spry4,Lrp5,Nr4a2,Itgav,Mapkbp1,Shc4,Rpn2,Bcl9,Sort1,Celsr2,Foxd3,Cldn19,Slit2,Hnrnpdl,Zfp664,Card11,Smurf1,Pan3,Hsph1,Snd1,Tgfa,Ret,Ccnd2,Cadm4,Prx,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Slc7a5,Egln1,Rdx,Rbm5,Dag1,Gria3,Itm2a,Brwd3"
"GO:0120039","GO:0120039","plasma membrane bounded cell projection morphogenesis",725,20,3.0502696461417e-09,1.99510229447639e-07,"Trak2,Nfasc,Tet1,Dbnl,Hsp90aa1,Ntrk2,Hsp90ab1,Syt4,Nr4a2,Sema4a,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Mag,Myo9b,Ncam1,Dag1,Plxnb3"
"GO:0050790","GO:0050790","regulation of catalytic activity",1817,32,3.13890850122207e-09,2.01574996842115e-07,"Hsp90b1,Atp1b2,Unc119,Phb,Ormdl3,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Sh3bp5,Npr3,Rangap1,Nr4a1,Cdkn1a,Hspa1b,Hsp90ab1,Spry4,Lrp5,Dock8,Nr4a2,Arhgef26,Sort1,Hsph1,Tgfa,Ret,Ccnd2,Myo9b,Egln1,Rdx,Dag1,Plxnb3"
"GO:0048858","GO:0048858","cell projection morphogenesis",730,20,3.42621891167664e-09,2.16096521357891e-07,"Trak2,Nfasc,Tet1,Dbnl,Hsp90aa1,Ntrk2,Hsp90ab1,Syt4,Nr4a2,Sema4a,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Mag,Myo9b,Ncam1,Dag1,Plxnb3"
"GO:0048699","GO:0048699","generation of neurons",1750,31,5.06217814168305e-09,3.13677424498676e-07,"Trak2,Efhd1,Nfasc,Tet1,Dbnl,Atp1b2,Itga3,Slc9a3r1,Lamb1,Clmn,Hsp90aa1,Ntrk2,Tead3,Hspa1b,Hsp90ab1,Syt4,Nr4a2,Sema4a,Cers2,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Mag,Zfp536,Fez1,Ncam1,Gldn,Dag1,Plxnb3"
"GO:0022603","GO:0022603","regulation of anatomical structure morphogenesis",995,23,5.23853110011263e-09,3.19008480096514e-07,"Trak2,Dbnl,Slc9a3r1,Itgb1bp1,Fbln5,Ntrk2,Hexb,Stab1,Syt4,Ecscr,Spry4,Sema4a,Mfsd2a,Slit2,Smurf1,Ret,Mag,Plekha4,Egln1,Rdx,Dag1,Plxnb3,Brwd3"
"GO:0008104","GO:0008104","protein localization",2536,38,6.81473994711776e-09,4.07960364291863e-07,"Trak2,Pid1,Steap3,Rassf5,Nfasc,Grik2,Pttg1ip,Pfkl,Sh3pxd2b,Snap47,Unc119,Itga3,Ormdl3,Slc9a3r1,Itgb1bp1,Fbln5,Hsp90aa1,Prkcd,Ndfip2,Rangap1,Cdkn1a,Hsp90ab1,Syt4,Sh3tc2,Lrp5,Mvb12b,Gorasp2,Sort1,Celsr2,Snx7,Frmpd1,Smurf1,Pan3,Hsph1,Sorbs2,Rdx,Rab8b,Dag1"
"GO:0048812","GO:0048812","neuron projection morphogenesis",710,19,1.26855162125935e-08,7.46754054381336e-07,"Trak2,Nfasc,Tet1,Dbnl,Hsp90aa1,Ntrk2,Hsp90ab1,Syt4,Nr4a2,Sema4a,Celsr2,Mfsd2a,Slit2,Smurf1,Ret,Mag,Ncam1,Dag1,Plxnb3"
"GO:0022607","GO:0022607","cellular component assembly",2720,39,1.38018216439823e-08,7.99148099123698e-07,"Nfasc,Hsp90b1,Dbnl,Sh3pxd2b,Cnot6,Snap47,Slc9a3r1,Itgb1bp1,Lamb1,Fbln5,Hsp90aa1,Ntrk2,Prkcd,H1f0,Slx4,Hspa1b,Hsp90ab1,Aif1l,Gorasp2,Itgav,Arhgef26,Sema4a,Celsr2,Sigmar1,Cldn19,Mfsd2a,Slit2,Card11,Smurf1,Pan3,Ttyh1,Prx,Plekha7,Fez1,Ncam1,Rdx,Rbm5,Dag1,Plxnb3"
"GO:0044085","GO:0044085","cellular component biogenesis",2974,41,1.60784126348691e-08,9.15950861715448e-07,"Steap3,Nfasc,Hsp90b1,Dbnl,Sh3pxd2b,Cnot6,Snap47,Ormdl3,Slc9a3r1,Itgb1bp1,Lamb1,Fbln5,Hsp90aa1,Ntrk2,Prkcd,H1f0,Slx4,Hspa1b,Hsp90ab1,Aif1l,Gorasp2,Itgav,Arhgef26,Sema4a,Celsr2,Sigmar1,Cldn19,Mfsd2a,Slit2,Card11,Smurf1,Pan3,Ttyh1,Prx,Plekha7,Fez1,Ncam1,Rdx,Rbm5,Dag1,Plxnb3"
"GO:0007154","GO:0007154","cell communication",7006,70,2.163689966572e-08,1.1801053515519e-06,"Pid1,Steap3,Rassf5,Nfasc,Sox13,Grik2,Pttg1ip,Pfkl,Dbnl,Snap47,Itga3,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Klf6,Ntrk2,Prkcd,Stab1,Sh3bp5,Npr3,Rangap1,Adamts20,Nr4a1,Trap1,Tead3,Cdkn1a,Hsp90ab1,Syt4,Spry4,Sh3tc2,Lrp5,Fads1,Dock8,Mvb12b,Nr4a2,Itgav,Mapkbp1,Shc4,Frem2,Sema4a,Bcl9,Sort1,Celsr2,Frmpd1,Frem1,Cldn19,Mfsd2a,Slit2,Card11,Smurf1,Hsph1,Tgfa,Ret,Cadm4,Prx,Mag,Zfp536,Plekha4,Ldha,Pde2a,Sorbs2,Myo9b,Nfat5,Egln1,Ncam1,Rab8b,Dag1,Plxnb3"
"GO:0065009","GO:0065009","regulation of molecular function",2532,37,2.19622854312499e-08,1.1801053515519e-06,"Hsp90b1,Atp1b2,Unc119,Spop,Phb,Ormdl3,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Sh3bp5,Ndfip2,Npr3,H1f0,Rangap1,Nr4a1,Cdkn1a,Hspa1b,Hsp90ab1,Spry4,Lrp5,Dock8,Nr4a2,Itgav,Arhgef26,Sort1,Card11,Hsph1,Tgfa,Ret,Ccnd2,Myo9b,Egln1,Rdx,Dag1,Plxnb3"
"GO:0098609","GO:0098609","cell-cell adhesion",816,20,2.19732437996168e-08,1.1801053515519e-06,"Sox13,Atp1b2,Lamb1,Hsp90aa1,Prkcd,Dock8,Itgav,Celsr2,Slit2,Card11,Hsph1,Ret,Ttyh1,Mag,Plekha7,Nfat5,Ncam1,Rdx,Gldn,Plxnb3"
"GO:0048667","GO:0048667","cell morphogenesis involved in neuron differentiation",657,18,2.20517987549336e-08,1.1801053515519e-06,"Trak2,Nfasc,Tet1,Dbnl,Slc9a3r1,Hsp90aa1,Ntrk2,Hsp90ab1,Nr4a2,Sema4a,Celsr2,Mfsd2a,Slit2,Ret,Mag,Ncam1,Dag1,Plxnb3"
"GO:0010604","GO:0010604","positive regulation of macromolecule metabolic process",3399,44,2.65786228977299e-08,1.40112979216093e-06,"Pid1,Rassf5,Tet1,Pttg1ip,Sh3pxd2b,Cnot6,Unc119,Itga3,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Ntrk2,Hexb,Prkcd,Wdfy2,Ndfip2,Arid2,Nr4a1,Slx4,Tead3,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Lrp5,Nr4a2,Bcl9,Foxd3,Cldn19,Card11,Smurf1,Pan3,Hsph1,Tgfa,Ret,Ccnd2,Pde2a,Nfat5,Slc7a5,Egln1,Rdx,Dag1"
"GO:0051239","GO:0051239","regulation of multicellular organismal process",2912,40,2.810341585405e-08,1.45972448230154e-06,"Trak2,Sox13,Dbnl,Sh3pxd2b,Itga3,Phb,Ormdl3,Slc9a3r1,Gaa,Itgb1bp1,Mboat2,Fbln5,Hsp90aa1,Klf6,Ntrk2,Prkcd,Stab1,Npr3,Nr4a1,Tead3,Hsp90ab1,Syt4,Ecscr,Nr4a2,Itgav,Mapkbp1,Sema4a,Cers2,Mfsd2a,Slit2,Card11,Smurf1,Ret,Mag,Slc7a5,Egln1,Ncam1,Rab8b,Dag1,Plxnb3"
"GO:1901564","GO:1901564","organonitrogen compound metabolic process",6030,63,3.4057005142786e-08,1.7433237994829e-06,"Trak2,Chpf,Pid1,Psmd1,Rassf5,Adgb,Chst3,Tet1,Pttg1ip,Pfkl,Hsp90b1,Gal3st1,Cnot6,Unc119,Spop,Phb,Ormdl3,Slc9a3r1,Itgb1bp1,Mboat2,Hsp90aa1,Ntrk2,Hexb,Prkcd,Sh3bp5,Wdfy2,Ndfip2,Cpq,Adamts20,Nr4a1,Trap1,Sdf2l1,Igf2bp2,Adprh,Cdkn1a,Hspa1b,Hsp90ab1,Ecscr,Spry4,Hsd17b4,Lrp5,Nr4a2,Itgav,Rpn2,Cers2,Elovl1,Cldn19,Mfsd2a,Slit2,Smurf1,Pan3,Hsph1,Impdh1,Tgfa,Ret,Ccnd2,Cadm4,Pde2a,Aars,Egln1,Rdx,Dag1,Itm2a"
"GO:0042552","GO:0042552","myelination",173,10,4.09680434101157e-08,2.06713041892184e-06,"Nfasc,Gal3st1,Ormdl3,Ntrk2,Hexb,Mal2,Sh3tc2,Prx,Mag,Dag1"
"GO:0065008","GO:0065008","regulation of biological quality",4101,49,4.19769381090164e-08,2.08820486480346e-06,"Pid1,Steap3,Grik2,Chst3,Pfkl,Dbnl,Sh3pxd2b,Cnot6,Snap47,Atp1b2,Spop,Phb,Ormdl3,Slc9a3r1,Gaa,Itgb1bp1,Hsp90aa1,Ntrk2,Slc9a3,Hexb,Prkcd,Npr3,Cpq,Arid2,Nr4a1,Hsp90ab1,Syt4,Hsd17b4,Lrp5,Itgav,Sema4a,Celsr2,Elovl1,Cldn19,Mfsd2a,Slit2,Card11,Pan3,Ret,Mag,Pde2a,Aars,Slc7a5,Egln1,Rdx,Rab8b,Dag1,Plxnb3,Brwd3"
"GO:1902531","GO:1902531","regulation of intracellular signal transduction",1612,28,4.78883001964765e-08,2.30064095142557e-06,"Steap3,Grik2,Pttg1ip,Itga3,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Trap1,Hsp90ab1,Spry4,Itgav,Mapkbp1,Slit2,Card11,Hsph1,Tgfa,Ret,Cadm4,Pde2a,Myo9b,Nfat5,Egln1,Ncam1,Dag1"
