Annot	Term	Annotated	Significant	Pvalue	Padj	GeneID
GO:0044248	GO:0044248	cellular catabolic process	1561	33	7.37227453685244e-06	0.000744282148219178	Prdx6,Ctsd,Anxa2,Hadhb,Gpd1,Pon1,Lep,Smpd1,Mgll,Hsd17b4,Gmpr2,Birc2,Ctsb,Pcyox1,Tpi1,Pon2,Adam8,Hprt,Auh,Hfe,2010111I01Rik,Bcap31,Ctsz,Cela1,Comt,Trp53inp2,Gm2a,Ctsl,Prdx5,Fmr1,S100a8,Dap,Chek2
GO:0006812	GO:0006812	cation transport	1007	25	7.47925889733264e-06	0.000744282148219178	Adora1,Sncg,Lep,B2m,Cacng1,Chp1,Serpine1,Kcnj14,Ano10,Slc38a10,Tfrc,Fgf13,Anxa6,Fgf12,Hfe,Hephl1,Slc5a7,Atp6v1b2,Lgals3,Cnnm2,Fmr1,Slc25a19,G6pdx,Slc5a3,Atp5d
GO:0046364	GO:0046364	monosaccharide biosynthetic process	78	7	7.97509635017699e-06	0.000770507021041859	Gpd1,Lep,Nln,Dgat2,Tpi1,Pgd,G6pdx
GO:0007275	GO:0007275	multicellular organism development	4993	74	8.13985773324303e-06	0.000770507021041859	Oxtr,Cdsn,Anxa2,Plod3,Sorbs2,Sox6,Htra1,Murc,Unc119,Angptl4,Insig1,Rspo3,Creb1,Brinp1,Idh2,Fam20c,Lep,Stmn4,Rarres2,Nln,B2m,Mgll,Col4a2,Mir7-1,Hsd17b4,Crtac1,Birc2,Adap2,Gmpr2,C6,Dgat2,Ctsb,Tpi1,Serpine1,Adam8,Slc38a10,Serpinh1,Tfrc,Fgf13,Mycbp2,Sez6l,Hprt,Itgb2,Psap,Olfm1,Ctsz,Cela1,Bcar3,Dnmt3l,Fam213a,Pkp2,Npr3,Dbp,Ctsl,Ccr2,Lgals3,Azi2,Ret,Pappa2,Lgals1,Lipa,Vwc2,Col4a1,Fmr1,Srpx2,S100a8,Sema5a,Col19a1,G6pdx,Slc5a3,Ltbp3,Mmd,Bdnf,Tmem135
GO:0044708	GO:0044708	single-organism behavior	484	16	1.24196225480839e-05	0.00114763226450271	Oxtr,Adora1,Creb1,Sncg,Brinp1,Lep,Cstb,Fgf13,Sez6l,Fgf12,Hprt,Prkar2b,Comt,Gm2a,Srpx2,Bdnf
GO:0001525	GO:0001525	angiogenesis	432	15	1.3166512773161e-05	0.00118835432727065	Anxa2,Rspo3,Angptl4,Lep,Col4a2,C6,Serpine1,Adam8,Itgb2,Cela1,Ccr2,Lgals3,Col4a1,Srpx2,Sema5a
GO:0010941	GO:0010941	regulation of cell death	1542	32	1.49593276246735e-05	0.00131948069343995	Adora1,Angptl4,Creb1,Lep,Smpd1,Birc2,Degs1,Zmynd11,C6,Phlda3,Ctsb,Sfpq,Chp1,Serpine1,Adam8,Bcap31,Psap,Ctsz,Irak2,Cdkn2d,Dock8,Lgals3,Ret,Prdx5,Fmr1,S100a8,Sema5a,Dap,G0s2,Chek2,G6pdx,Bdnf
GO:0006739	GO:0006739	NADP metabolic process	35	5	1.67636646248161e-05	0.00144577294242025	Idh2,Tpi1,Pgd,Prdx5,G6pdx
GO:0008610	GO:0008610	lipid biosynthetic process	499	16	1.80549153591227e-05	0.00149775823605355	Fam213b,Acsm3,Fads3,Insig1,Creb1,Lep,Smpd1,Mgll,Degs1,Dgat2,Pi4k2a,Lpgat1,Mboat2,Hsd17b12,Fitm1,G6pdx
GO:0044283	GO:0044283	small molecule biosynthetic process	444	15	1.81382728921713e-05	0.00149775823605355	Fam213b,Plod3,Acsm3,Gpd1,Fads3,Insig1,Lep,Nln,Mgll,Degs1,Dgat2,Tpi1,Pgd,G6pdx,Pltp
GO:0006631	GO:0006631	fatty acid metabolic process	344	13	2.08826644517966e-05	0.00168845043202964	Fam213b,Acsm3,Fads3,Insig1,Hadhb,Lep,Mgll,Hsd17b4,Degs1,Dgat2,Auh,Prkar2b,Lipa
GO:0051049	GO:0051049	regulation of transport	1820	35	2.84358724470504e-05	0.00225223716259189	Oxtr,Anxa2,Adora1,Unc119,Insig1,Creb1,Sncg,Pon1,Lep,Idh2,Rarres2,B2m,Mpc2,Cacng1,Il13ra2,Chp1,Serpine1,Kcnj14,Appl1,Rtn2,Pfkl,Fgf12,Hfe,Bcap31,Itgax,Comt,Ccr2,Hnrnpm,Lgals3,Fmr1,S100a8,Sema5a,G6pdx,Pltp,Sytl2
GO:0009117	GO:0009117	nucleotide metabolic process	579	17	3.01975142330529e-05	0.00230091389277274	Bdnf,Gmpr,Gpd1,Fam20c,Idh2,Mpc2,Gmpr2,Tpi1,Pfkl,Hprt,Impdh1,Pgd,Atp6v1b2,Npr3,Prdx5,G6pdx,Atp5d
GO:0046496	GO:0046496	nicotinamide nucleotide metabolic process	131	8	3.08015613609864e-05	0.00230091389277274	Gpd1,Idh2,Mpc2,Tpi1,Pfkl,Pgd,Prdx5,G6pdx
GO:1901615	GO:1901615	organic hydroxy compound metabolic process	410	14	3.08290446854374e-05	0.00230091389277274	Insig1,Pon1,Lep,Dgat2,Tpi1,Tph2,Hprt,Comt,Npc2,Dhrs4,Lipa,G6pdx,Slc5a3,Pltp
GO:0019362	GO:0019362	pyridine nucleotide metabolic process	134	8	3.62349579890653e-05	0.00260750048858691	Gpd1,Idh2,Mpc2,Tpi1,Pfkl,Pgd,Prdx5,G6pdx
GO:0006753	GO:0006753	nucleoside phosphate metabolic process	588	17	3.66170102865049e-05	0.00260750048858691	Bdnf,Gmpr,Gpd1,Fam20c,Idh2,Mpc2,Gmpr2,Tpi1,Pfkl,Hprt,Impdh1,Pgd,Atp6v1b2,Npr3,Prdx5,G6pdx,Atp5d
GO:0048513	GO:0048513	animal organ development	3233	52	3.69524676300645e-05	0.00260750048858691	Oxtr,Cdsn,Anxa2,Plod3,Sorbs2,Sox6,Htra1,Murc,Insig1,Rspo3,Creb1,Fam20c,Lep,Rarres2,Nln,B2m,Mir7-1,Hsd17b4,Crtac1,Birc2,Adap2,Gmpr2,Dgat2,Ctsb,Serpine1,Adam8,Slc38a10,Serpinh1,Tfrc,Fgf13,Sez6l,Hprt,Psap,Ctsz,Cela1,Bcar3,Dnmt3l,Fam213a,Pkp2,Ctsl,Ccr2,Azi2,Ret,Pappa2,Lgals1,Lipa,Col4a1,Sema5a,Col19a1,G6pdx,Ltbp3,Bdnf
GO:0046037	GO:0046037	GMP metabolic process	8	3	4.22712161705244e-05	0.00292954624924652	Gmpr2,Impdh1,Hprt
GO:0008202	GO:0008202	steroid metabolic process	270	11	4.62505959350744e-05	0.00314909759340393	Insig1,Pon1,Lep,Hsd17b4,Dgat2,Comt,Npc2,Dhrs4,Lipa,Hsd17b12,G6pdx
GO:0072524	GO:0072524	pyridine-containing compound metabolic process	139	8	4.7063115825318e-05	0.00314917159513895	Gpd1,Idh2,Mpc2,Tpi1,Pfkl,Pgd,Prdx5,G6pdx
GO:0044092	GO:0044092	negative regulation of molecular function	922	22	4.92510841806586e-05	0.00323971962212095	Anxa2,Angptl4,Itih5,B2m,Smpd1,Crtac1,Birc2,Cstb,Chp1,Serpine1,Fgf12,Hfe,Prkar2b,Serpina3n,Ctsz,Irak2,Cdkn2d,Npr3,Prdx5,Fmr1,Dap,Sytl2
GO:0051050	GO:0051050	positive regulation of transport	1000	23	5.77438891171375e-05	0.00370847078595539	Oxtr,Anxa2,Adora1,Creb1,Pon1,Lep,B2m,Mpc2,Rarres2,Chp1,Serpine1,Fgf12,Hfe,Itgax,Bcap31,Hnrnpm,Lgals3,Fmr1,S100a8,Sema5a,G6pdx,Pltp,Sytl2
GO:0033036	GO:0033036	macromolecule localization	2694	45	5.83929486211213e-05	0.00370847078595539	Plin2,Sytl2,Anxa2,Plod3,Ttc7b,Adora1,Unc119,Sncg,Pon1,Lep,Idh2,Mpc2,Pla2g12a,Dgat2,Mpp7,Pex16,Chp1,Tmed5,Appl1,Tfrc,Pfkl,Mycbp2,Rtn2,Mmp12,Fgf13,Itgb2,Hfe,Psap,Itgax,Bcap31,Trp53inp2,Gpihbp1,Npc2,Mest,Pkp2,Gm2a,Nup210,Hnrnpm,Atp9a,Fmr1,Fitm1,Sema5a,Pltp,Mmd,Tmem135
GO:0048518	GO:0048518	positive regulation of biological process	5373	75	5.92438002394316e-05	0.00370847078595539	Sytl2,Oxtr,Anxa2,Sox6,Htra1,Murc,Adora1,Unc119,Gpd1,Angptl4,Rspo3,Insig1,Creb1,Brinp1,Pon1,Fam20c,Lep,Rarres2,Smpd1,B2m,Dscc1,Mpc2,Birc2,Il13ra2,F7,Degs1,C6,Dgat2,Phlda3,Sfpq,Mpp7,Prkcdbp,Chp1,Serpine1,Adam8,Tfrc,Mmp12,Hprt,Fgf12,Itgb2,Bcap31,Hfe,Psap,Itgax,Cela1,Trp53inp2,Comt,Gpihbp1,Bcar3,Dnmt3l,Irak2,Npr3,Dbp,Ccr2,Hnrnpm,Lgals3,Ret,Lgals1,Hsd17b12,Prdx5,Vwc2,Fmr1,Srpx2,S100a8,Fitm1,Sema5a,Dap,G0s2,Chek2,G6pdx,Pltp,Ltbp3,Mmd,Bdnf,Tmem135
GO:0009167	GO:0009167	purine ribonucleoside monophosphate metabolic process	231	10	6.19329332288371e-05	0.00381526529938281	Bdnf,Gpd1,Fam20c,Gmpr2,Tpi1,Pfkl,Hprt,Impdh1,Atp6v1b2,Atp5d
GO:0009126	GO:0009126	purine nucleoside monophosphate metabolic process	232	10	6.42076756008186e-05	0.00389359357823089	Bdnf,Gpd1,Fam20c,Gmpr2,Tpi1,Pfkl,Hprt,Impdh1,Atp6v1b2,Atp5d
GO:0045765	GO:0045765	regulation of angiogenesis	233	10	6.6553128401365e-05	0.00397373371270304	Lep,Col4a2,C6,Serpine1,Itgb2,Cela1,Ccr2,Lgals3,Sema5a,Srpx2
GO:0009161	GO:0009161	ribonucleoside monophosphate metabolic process	234	10	6.89710699092761e-05	0.00405570791390759	Bdnf,Gpd1,Fam20c,Gmpr2,Tpi1,Pfkl,Hprt,Impdh1,Atp6v1b2,Atp5d
GO:0009987	GO:0009987	cellular process	15212	167	7.404484646706e-05	0.00408278757554177	Ctsd,Tspyl2,Prdx6,Oxtr,Fam213b,Anxa2,Plod3,Sorbs2,Sox6,Ttc7b,Sod3,Acsm3,Htra1,Murc,Gmpr,Hadhb,Fads3,Marc1,Adora1,Unc119,Gpd1,Cdkl4,Angptl4,Insig1,Rspo3,Itih5,Sncg,Creb1,Brinp1,Asf1b,Pon1,Idh2,Lep,Fam20c,Stmn4,Ppp2r2c,Rarres2,Nln,Smpd1,B2m,Col4a2,Mgll,Dscc1,Mpc2,Mir7-1,Hsd17b4,Birc2,Crtac1,Il13ra2,F7,Iscu,Adap2,Gmpr2,Zmynd11,C6,Degs1,Pla2g12a,Dgat2,Phlda3,Ctsb,Pcyox1,Sfpq,Cstb,Mpp7,Prkcdbp,Pex16,Tpi1,Tmed5,Chp1,Serpine1,Kcnj14,Pi4k2a,Tph2,Wdr55,Pon2,Pde7a,Appl1,Rbm28,Adam8,Lpgat1,Serpinh1,Tfrc,Itgad,Fgf13,Pfkl,Mycbp2,Mmp12,Otoa,Anxa6,Glrx5,Prelp,Sez6l,Hprt,Fgf12,Itgb2,Auh,S100a11,2010111I01Rik,Bcap31,Impdh1,Hfe,Psap,Olfm1,Itgax,Ctsz,Trp53inp2,Cela1,Prkar2b,Serpina3n,Comt,Pdia6,Mboat2,Gpihbp1,Dhx32,Bcar3,Dnmt3l,Slc5a7,Tekt5,Gpr50,Fam213a,Gar1,Pgd,Irak2,Pkp2,Cdkn2d,Atp6v1b2,Ppic,Dock8,Npr3,Dbp,Gm2a,Ctsl,Lrch1,Ccr2,Pcf11,Eif1a,Hnrnpm,Lgals3,Cib2,Dhrs4,Azi2,Ret,Lgals1,Hsd17b12,Prdx5,Lipa,Fmr1,Vwc2,Col4a1,Srpx2,Dok3,S100a8,Fitm1,Sema5a,Col19a1,Dap,G0s2,Chek2,G6pdx,Pltp,Slc5a3,Ltbp3,Tmem135,Mmd,Bdnf,Atp5d,Sytl2
GO:0006732	GO:0006732	coenzyme metabolic process	285	11	7.51439328093228e-05	0.00408278757554177	Acsm3,Gpd1,Idh2,Mpc2,Hsd17b4,Dgat2,Tpi1,Pfkl,Pgd,Prdx5,G6pdx
GO:0008219	GO:0008219	cell death	1910	35	7.58184742577777e-05	0.00408278757554177	Adora1,Angptl4,Creb1,Brinp1,Lep,Smpd1,Birc2,Degs1,Zmynd11,C6,Phlda3,Ctsb,Sfpq,Chp1,Serpine1,Adam8,Anxa6,Bcap31,Psap,Ctsz,Irak2,Cdkn2d,Dock8,Lgals3,Ret,Lgals1,Prdx5,Fmr1,S100a8,Sema5a,Dap,G0s2,Chek2,G6pdx,Bdnf
GO:0006733	GO:0006733	oxidoreduction coenzyme metabolic process	150	8	8.0595133992694e-05	0.00408278757554177	Gpd1,Idh2,Mpc2,Tpi1,Pfkl,Pgd,Prdx5,G6pdx
GO:0019322	GO:0019322	pentose biosynthetic process	2	2	8.52114902393413e-05	0.00408278757554177	Pgd,G6pdx
GO:0034758	GO:0034758	positive regulation of iron ion transport	2	2	8.52114902393413e-05	0.00408278757554177	B2m,Hfe
GO:0046038	GO:0046038	GMP catabolic process	2	2	8.52114902393413e-05	0.00408278757554177	Gmpr2,Hprt
GO:1900390	GO:1900390	regulation of iron ion import	2	2	8.52114902393413e-05	0.00408278757554177	B2m,Hfe
GO:1900453	GO:1900453	negative regulation of long term synaptic depression	2	2	8.52114902393413e-05	0.00408278757554177	Adora1,Fmr1
GO:1903989	GO:1903989	regulation of ferrous iron import into cell	2	2	8.52114902393413e-05	0.00408278757554177	B2m,Hfe
GO:1903991	GO:1903991	positive regulation of ferrous iron import into cell	2	2	8.52114902393413e-05	0.00408278757554177	B2m,Hfe
GO:1904432	GO:1904432	regulation of ferrous iron binding	2	2	8.52114902393413e-05	0.00408278757554177	B2m,Hfe
GO:1904434	GO:1904434	positive regulation of ferrous iron binding	2	2	8.52114902393413e-05	0.00408278757554177	B2m,Hfe
GO:1904435	GO:1904435	regulation of transferrin receptor binding	2	2	8.52114902393413e-05	0.00408278757554177	B2m,Hfe
GO:1904437	GO:1904437	positive regulation of transferrin receptor binding	2	2	8.52114902393413e-05	0.00408278757554177	B2m,Hfe
GO:0009123	GO:0009123	nucleoside monophosphate metabolic process	241	10	8.80827758968124e-05	0.0041688933323845	Bdnf,Gpd1,Fam20c,Gmpr2,Tpi1,Pfkl,Hprt,Impdh1,Atp6v1b2,Atp5d
GO:0055086	GO:0055086	nucleobase-containing small molecule metabolic process	635	17	9.40070515877728e-05	0.00439567912303791	Bdnf,Gmpr,Gpd1,Fam20c,Idh2,Mpc2,Gmpr2,Tpi1,Pfkl,Hprt,Impdh1,Pgd,Atp6v1b2,Npr3,Prdx5,G6pdx,Atp5d
GO:0048259	GO:0048259	regulation of receptor-mediated endocytosis	80	6	9.94613832446841e-05	0.00458712378239674	Anxa2,Unc119,B2m,Serpine1,Hfe,Fmr1
GO:0042981	GO:0042981	regulation of apoptotic process	1399	28	0.000100465220691503	0.00458712378239674	Adora1,Angptl4,Creb1,Lep,Smpd1,Birc2,Degs1,Zmynd11,C6,Phlda3,Sfpq,Serpine1,Adam8,Bcap31,Irak2,Cdkn2d,Dock8,Lgals3,Ret,Prdx5,Fmr1,S100a8,Sema5a,Dap,G0s2,Chek2,G6pdx,Bdnf
GO:0050900	GO:0050900	leukocyte migration	295	11	0.000102025884382577	0.00460421461963699	Adora1,Lep,Rarres2,F7,Serpine1,Adam8,Itgb2,Dock8,Ccr2,Lgals3,S100a8
GO:0051186	GO:0051186	cofactor metabolic process	348	12	0.000104093991196462	0.00464354919348816	Acsm3,Gpd1,Idh2,Mpc2,Hsd17b4,Iscu,Dgat2,Tpi1,Pfkl,Pgd,Prdx5,G6pdx
GO:0071702	GO:0071702	organic substance transport	2435	41	0.000112260078172431	0.00491768049362543	Plin2,Oxtr,Sytl2,Anxa2,Slc48a1,Adora1,Unc119,Sncg,Pon1,Lep,Idh2,Rarres2,Mpc2,Pla2g12a,Pex16,Chp1,Tmed5,Appl1,Slc38a10,Tfrc,Pfkl,Rtn2,Mmp12,Hfe,Psap,Itgax,Bcap31,Gpihbp1,Npc2,Nup210,Hnrnpm,Lgals3,Atp9a,Fmr1,Slc25a19,S100a8,Sema5a,Slc5a3,Pltp,Slc25a10,Bdnf
GO:0042592	GO:0042592	homeostatic process	1636	31	0.000112773399621918	0.00491768049362543	Prdx6,Oxtr,Sox6,Adora1,Angptl4,Lep,B2m,Mpc2,Iscu,Dgat2,Chp1,Adam8,Tfrc,Anxa6,Glrx5,Fgf12,Hfe,Bcap31,Trp53inp2,Comt,Pdia6,Gpihbp1,Npc2,Pkp2,Ccr2,Cib2,Cnnm2,Prdx5,Lipa,G6pdx,Ltbp3
GO:0030001	GO:0030001	metal ion transport	775	19	0.000115665464471926	0.00498775186239496	Adora1,B2m,Cacng1,Chp1,Serpine1,Kcnj14,Slc38a10,Tfrc,Fgf13,Anxa6,Fgf12,Hfe,Hephl1,Slc5a7,Lgals3,Cnnm2,Fmr1,G6pdx,Slc5a3
GO:0043067	GO:0043067	regulation of programmed cell death	1415	28	0.000121696282499992	0.00509186303012138	Adora1,Angptl4,Creb1,Lep,Smpd1,Birc2,Degs1,Zmynd11,C6,Phlda3,Sfpq,Serpine1,Adam8,Bcap31,Irak2,Cdkn2d,Dock8,Lgals3,Ret,Prdx5,Fmr1,S100a8,Sema5a,Dap,G0s2,Chek2,G6pdx,Bdnf
GO:0048856	GO:0048856	anatomical structure development	5488	75	0.000121932862505306	0.00509186303012138	Oxtr,Cdsn,Anxa2,Plod3,Sorbs2,Sox6,Htra1,Murc,Unc119,Angptl4,Insig1,Rspo3,Creb1,Brinp1,Idh2,Lep,Fam20c,Stmn4,Rarres2,Nln,B2m,Mgll,Col4a2,Mir7-1,Hsd17b4,Crtac1,Birc2,Adap2,Gmpr2,C6,Dgat2,Ctsb,Tpi1,Serpine1,Adam8,Slc38a10,Serpinh1,Tfrc,Fgf13,Mycbp2,Mmp12,Sez6l,Hprt,Itgb2,Psap,Olfm1,Ctsz,Cela1,Bcar3,Dnmt3l,Fam213a,Pkp2,Npr3,Dbp,Ctsl,Ccr2,Lgals3,Azi2,Ret,Pappa2,Lgals1,Lipa,Vwc2,Fmr1,Col4a1,Srpx2,S100a8,Sema5a,Col19a1,G6pdx,Slc5a3,Ltbp3,Mmd,Bdnf,Tmem135
GO:0071281	GO:0071281	cellular response to iron ion	11	3	0.00012201578505573	0.00509186303012138	B2m,Hfe,Tfrc
GO:0048260	GO:0048260	positive regulation of receptor-mediated endocytosis	53	5	0.000129455700847381	0.00534486781902858	Anxa2,B2m,Serpine1,Hfe,Fmr1
GO:0051239	GO:0051239	regulation of multicellular organismal process	2788	45	0.000130860739016627	0.00534600555919503	Oxtr,Anxa2,Sox6,Adora1,Creb1,Brinp1,Idh2,Fam20c,Lep,Nln,B2m,Mgll,Col4a2,Mir7-1,F7,C6,Serpine1,Adam8,Tfrc,Fgf13,Anxa6,Fgf12,Itgb2,Hfe,Olfm1,Cela1,Comt,Gpihbp1,Fam213a,Pkp2,Ccr2,Lgals3,Ret,Lgals1,Prdx5,Vwc2,Fmr1,Srpx2,Sema5a,G6pdx,Slc5a3,Ltbp3,Mmd,Bdnf,Sytl2
GO:1901564	GO:1901564	organonitrogen compound metabolic process	1890	34	0.000138753537322288	0.00560940081612291	Plod3,Gmpr,Gpd1,Itih5,Pon1,Fam20c,Idh2,Nln,Smpd1,Mpc2,Mir7-1,Gmpr2,Degs1,Pcyox1,Tpi1,Tph2,Pfkl,Hprt,Auh,2010111I01Rik,Psap,Olfm1,Impdh1,Comt,Pgd,Atp6v1b2,Npr3,Gm2a,Eif1a,Prdx5,Fmr1,G6pdx,Bdnf,Atp5d
GO:0015850	GO:0015850	organic hydroxy compound transport	208	9	0.000144902108463456	0.00575539042711206	Pltp,Oxtr,Anxa2,Sncg,Pon1,Lep,Npc2,Lgals3,Slc5a3
GO:0032502	GO:0032502	developmental process	5900	79	0.000145330652372322	0.00575539042711206	Oxtr,Cdsn,Anxa2,Plod3,Sorbs2,Sox6,Htra1,Murc,Unc119,Angptl4,Insig1,Rspo3,Creb1,Brinp1,Idh2,Lep,Fam20c,Stmn4,Ppp2r2c,Rarres2,Nln,B2m,Mgll,Col4a2,Mir7-1,Hsd17b4,Crtac1,Birc2,Adap2,Gmpr2,C6,Dgat2,Ctsb,Tpi1,Serpine1,Adam8,Slc38a10,Serpinh1,Tfrc,Fgf13,Mycbp2,Mmp12,Prelp,Sez6l,Hprt,Itgb2,Psap,Olfm1,Ctsz,Trp53inp2,Cela1,Bcar3,Dnmt3l,Fam213a,Pkp2,Npr3,Dbp,Ctsl,Ccr2,Lgals3,Azi2,Ret,Pappa2,Lgals1,Lipa,Vwc2,Fmr1,Col4a1,Srpx2,S100a8,Sema5a,Col19a1,Chek2,G6pdx,Slc5a3,Ltbp3,Mmd,Bdnf,Tmem135
GO:0048514	GO:0048514	blood vessel morphogenesis	535	15	0.00014809648794738	0.00576802499481319	Anxa2,Rspo3,Angptl4,Lep,Col4a2,C6,Serpine1,Adam8,Itgb2,Cela1,Ccr2,Lgals3,Col4a1,Srpx2,Sema5a
GO:0007589	GO:0007589	body fluid secretion	86	6	0.000148622133337109	0.00576802499481319	Oxtr,Adora1,Creb1,Anxa2,Npr3,Sytl2
GO:1901342	GO:1901342	regulation of vasculature development	258	10	0.000153982705245691	0.0059168997926587	Lep,Col4a2,C6,Serpine1,Itgb2,Cela1,Ccr2,Lgals3,Sema5a,Srpx2
GO:0001890	GO:0001890	placenta development	165	8	0.000156245124300423	0.00594497379813667	Rspo3,Lep,Htra1,Ctsb,Serpine1,Birc2,Dnmt3l,Ctsl
GO:0016125	GO:0016125	sterol metabolic process	124	7	0.000158754396615699	0.00598180401228668	Insig1,Pon1,Lep,Dgat2,Npc2,Lipa,G6pdx
GO:0006508	GO:0006508	proteolysis	1517	29	0.000164928730291871	0.00615469617560339	Ctsd,Htra1,Itih5,Nln,Birc2,F7,C6,Adamts4,Ctsb,Pcyox1,Cstb,Serpine1,Adam8,Mmp12,Hfe,2010111I01Rik,Bcap31,Ctsz,Cela1,Serpina3n,Trp53inp2,Cdkn2d,Ctsl,Ret,Pappa2,Fmr1,S100a8,Dap,Stambpl1
GO:0070661	GO:0070661	leukocyte proliferation	312	11	0.000166603703811264	0.00615799023325253	Lep,Tfrc,Itgad,Hprt,Itgb2,Impdh1,Npr3,Dock8,Lgals3,Azi2,Ccr2
GO:0044767	GO:0044767	single-organism developmental process	5844	78	0.000183846498668552	0.00673121001257218	Oxtr,Cdsn,Anxa2,Plod3,Sorbs2,Sox6,Htra1,Murc,Unc119,Angptl4,Insig1,Rspo3,Creb1,Brinp1,Idh2,Lep,Fam20c,Stmn4,Rarres2,Nln,B2m,Mgll,Col4a2,Mir7-1,Hsd17b4,Crtac1,Birc2,Adap2,Gmpr2,C6,Dgat2,Ctsb,Tpi1,Serpine1,Adam8,Slc38a10,Serpinh1,Tfrc,Fgf13,Mycbp2,Mmp12,Prelp,Sez6l,Hprt,Itgb2,Psap,Olfm1,Ctsz,Trp53inp2,Cela1,Bcar3,Dnmt3l,Fam213a,Pkp2,Npr3,Dbp,Ctsl,Ccr2,Lgals3,Azi2,Ret,Pappa2,Lgals1,Lipa,Vwc2,Fmr1,Col4a1,Srpx2,S100a8,Sema5a,Col19a1,Chek2,G6pdx,Slc5a3,Ltbp3,Mmd,Bdnf,Tmem135
GO:0072359	GO:0072359	circulatory system development	1015	22	0.000195980867968945	0.0071084275568923	Sorbs2,Sox6,Anxa2,Murc,Rspo3,Creb1,Angptl4,Lep,Col4a2,Adap2,C6,Serpine1,Adam8,Itgb2,Cela1,Pkp2,Ccr2,Lgals3,Col4a1,Srpx2,Sema5a,G6pdx
GO:1900121	GO:1900121	negative regulation of receptor binding	13	3	0.000208619446694665	0.00749677845020364	Crtac1,B2m,Hfe
GO:0016337	GO:0016337	single organismal cell-cell adhesion	556	15	0.000224258007909282	0.00785518299873983	Cdsn,Lep,Adam8,Tfrc,Itgad,Itgb2,Hfe,Itgax,Pkp2,Ccr2,Lgals3,Ret,Lgals1,S100a8,Srpx2
GO:0044242	GO:0044242	cellular lipid catabolic process	174	8	0.000224665115398124	0.00785518299873983	Prdx6,Hadhb,Lep,Smpd1,Hsd17b4,Mgll,Auh,Gm2a
GO:0048771	GO:0048771	tissue remodeling	174	8	0.000224665115398124	0.00785518299873983	Rspo3,Lep,Adam8,Tfrc,Cela1,Ccr2,Lipa,Ltbp3
GO:2000026	GO:2000026	regulation of multicellular organismal development	1869	33	0.000247845108871066	0.00858827560293398	Oxtr,Sox6,Creb1,Brinp1,Fam20c,Lep,Idh2,Nln,B2m,Mgll,Mir7-1,Col4a2,C6,Serpine1,Adam8,Tfrc,Fgf13,Itgb2,Olfm1,Cela1,Fam213a,Ccr2,Lgals3,Ret,Lgals1,Vwc2,Fmr1,Srpx2,Sema5a,G6pdx,Ltbp3,Mmd,Bdnf
GO:0009051	GO:0009051	pentose-phosphate shunt, oxidative branch	3	2	0.000254072090502992	0.00872613967470897	Pgd,G6pdx
GO:0065007	GO:0065007	biological regulation	11579	133	0.000258187594695816	0.00878970223696897	Tspyl2,Plin2,Prdx6,Oxtr,Anxa2,Plod3,Sorbs2,Sox6,Htra1,Murc,Adora1,Unc119,Gpd1,Angptl4,Insig1,Rspo3,Itih5,Sncg,Creb1,Brinp1,Asf1b,Pon1,Idh2,Lep,Fam20c,Stmn4,Rarres2,Nln,Smpd1,B2m,Col4a2,Mgll,Dscc1,Mpc2,Mir7-1,Cacng1,Hsd17b4,Birc2,Crtac1,Il13ra2,F7,Iscu,Adap2,Zmynd11,C6,Degs1,Dgat2,Phlda3,Ctsb,Sfpq,Cstb,Mpp7,Prkcdbp,Chp1,Serpine1,Kcnj14,Pde7a,Appl1,Adam8,Rtn2,Tfrc,Itgad,Fgf13,Pfkl,Mycbp2,Mmp12,Anxa6,Glrx5,Sez6l,Hprt,Fgf12,Itgb2,Auh,S100a11,Bcap31,Hfe,Psap,Olfm1,Itgax,Ctsz,Trp53inp2,Cela1,Prkar2b,Serpina3n,Comt,Pdia6,Gpihbp1,Bcar3,Dnmt3l,Slc5a7,Gpr50,Mest,Npc2,Fam213a,Irak2,Pkp2,Cdkn2d,Dock8,Npr3,Dbp,Gm2a,Ctsl,Lrch1,Ccr2,Hnrnpm,Lgals3,Cib2,Azi2,Ret,Cnnm2,Lgals1,Hsd17b12,Prdx5,Lipa,Fmr1,Vwc2,Col4a1,Srpx2,Dok3,S100a8,Fitm1,Sema5a,Dap,G0s2,Chek2,G6pdx,Pltp,Slc5a3,Ltbp3,Tmem135,Mmd,Bdnf,Sytl2
GO:0097286	GO:0097286	iron ion import	14	3	0.000263706248483749	0.00889951261187332	B2m,Tfrc,Hfe
GO:0030316	GO:0030316	osteoclast differentiation	96	6	0.000271459781836135	0.00908220183884516	Anxa2,Creb1,Fam20c,Adam8,Tfrc,Fam213a
GO:1905952	GO:1905952	regulation of lipid localization	136	7	0.000280390114607564	0.00930080371617055	Tmem135,Anxa2,Pon1,Lep,Mest,Fitm1,Pltp
GO:0016310	GO:0016310	phosphorylation	2046	35	0.000286924379332693	0.00936373877371294	Oxtr,Tspyl2,Anxa2,Ttc7b,Adora1,Unc119,Gpd1,Cdkl4,Creb1,Fam20c,Lep,Rarres2,Smpd1,Zmynd11,Prkcdbp,Tpi1,Chp1,Pi4k2a,Adam8,Pfkl,Fgf13,Fgf12,Itgb2,Hfe,Psap,Prkar2b,Bcar3,Irak2,Cdkn2d,Ret,Fmr1,Srpx2,Chek2,Mmd,Bdnf
