"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050729","BP","GO:0050729","positive regulation of inflammatory response","6/191","134/29008",0.000269063650223199,0.00656705794084587,0.00510055452449195,"Serpine1/Pdcd4/Fabp4/Lpl/Fcer1a/Stap1",6
"GO:0032609","BP","GO:0032609","interferon-gamma production","6/191","135/29008",0.000280057057712326,0.00677541548395259,0.00526238330973761,"Sh2d1b1/Spn/Gimap3/Cd1d1/Il18rap/Slc11a1",6
"GO:0048246","BP","GO:0048246","macrophage chemotaxis","4/191","48/29008",0.000282561713221257,0.00677656700055849,0.00526327767876666,"Ccl12/Slamf8/Cmklr1/Stap1",4
"GO:0030889","BP","GO:0030889","negative regulation of B cell proliferation","3/191","20/29008",0.000294953633943672,0.0070127769173849,0.00544673906601972,"Btk/Cd300a/Tyrobp",3
"GO:0019915","BP","GO:0019915","lipid storage","5/191","89/29008",0.000311531651936844,0.00734362646189586,0.00570370590815544,"Lep/Pparg/Dgat2/Cd36/Lpl",5
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","10/191","396/29008",0.000315757705254008,0.00738016738212334,0.00573208679921415,"Sh2d1b1/Chmp6/Drd1/Pparg/Epha1/Fabp4/Dusp7/Cd300a/Gsk3b/Stap1",10
"GO:0019221","BP","GO:0019221","cytokine-mediated signaling pathway","10/191","397/29008",0.000322097067450598,0.00746507321032563,0.00579803212969454,"Ccl12/Il2rb/Cxcl9/Lep/Dcst1/Pparg/Sigirr/Il18rap/Il7/Stap1",10
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis","10/191","398/29008",0.000328542442138684,0.00755100046182075,0.00586477078730019,"Slamf8/Rarg/Lep/Gimap3/Sh3rf1/Lck/Cd1d1/Gsk3b/Il7/Tyrobp",10
"GO:0051348","BP","GO:0051348","negative regulation of transferase activity","8/191","259/29008",0.000337182490424927,0.00761671367552391,0.00591580944608647,"Chmp6/Drd1/Pparg/Epha1/Fabp4/Dusp7/Cd300a/Gsk3b",8
"GO:0046629","BP","GO:0046629","gamma-delta T cell activation","3/191","21/29008",0.000342448330589182,0.00761671367552391,0.00591580944608647,"Gpr18/Gimap3/Lck",3
"GO:0050872","BP","GO:0050872","white fat cell differentiation","3/191","21/29008",0.000342448330589182,0.00761671367552391,0.00591580944608647,"Ffar4/Pparg/Fabp4",3
"GO:0071676","BP","GO:0071676","negative regulation of mononuclear cell migration","3/191","21/29008",0.000342448330589182,0.00761671367552391,0.00591580944608647,"Ccl12/Slamf8/Cd200r1",3
"GO:0002449","BP","GO:0002449","lymphocyte mediated immunity","11/191","477/29008",0.000345265392652585,0.00761793562348663,0.00591675851829903,"Igkc/Sh2d1b1/Spn/Btk/Lep/Gimap3/Cd1d1/Il18rap/Fcer1a/Ighm/Slc11a1",11
"GO:0006911","BP","GO:0006911","phagocytosis, engulfment","7/191","198/29008",0.000355080652117426,0.00777232094079254,0.00603666772814504,"Igkc/Pparg/Cd300a/Cd36/Itgb2/Ighm/Stap1",7
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation","6/191","143/29008",0.000381260207094672,0.00827965079659137,0.00643070469488319,"Itgal/Spn/Lep/Cd1d1/Il7/Ighm",6
"GO:0010743","BP","GO:0010743","regulation of macrophage derived foam cell differentiation","3/191","22/29008",0.000394602009538867,0.00843652978533484,0.00655255070919293,"Pparg/Cd36/Lpl",3
"GO:0010885","BP","GO:0010885","regulation of cholesterol storage","3/191","22/29008",0.000394602009538867,0.00843652978533484,0.00655255070919293,"Pparg/Cd36/Lpl",3
"GO:0051235","BP","GO:0051235","maintenance of location","9/191","335/29008",0.000402669773853344,0.00854279412528863,0.00663508493758344,"Cxcl9/Lep/Vps13c/Drd1/Pparg/Dgat2/Lck/Cd36/Lpl",9
"GO:0032946","BP","GO:0032946","positive regulation of mononuclear cell proliferation","6/191","145/29008",0.00041054204633892,0.00857784063486926,0.00666230513795616,"Itgal/Spn/Lep/Cd1d1/Il7/Ighm",6
"GO:0120161","BP","GO:0120161","regulation of cold-induced thermogenesis","6/191","145/29008",0.00041054204633892,0.00857784063486926,0.00666230513795616,"Ffar4/Arntl/Cmklr1/Lep/Fabp4/Cd36",6
"GO:0002831","BP","GO:0002831","regulation of response to biotic stimulus","9/191","337/29008",0.000420373357887448,0.00871721594777129,0.00677055625881248,"Slamf8/Sh2d1b1/Spn/Lep/Dcst1/Pparg/Gimap3/Il18rap/Tyrobp",9
"GO:0010883","BP","GO:0010883","regulation of lipid storage","4/191","54/29008",0.000445341865605134,0.00916606615924597,0.00711917279266652,"Lep/Pparg/Cd36/Lpl",4
"GO:0099024","BP","GO:0099024","plasma membrane invagination","7/191","207/29008",0.000463489985121636,0.00940208171810405,0.00730248322443485,"Igkc/Pparg/Cd300a/Cd36/Itgb2/Ighm/Stap1",7
"GO:0120162","BP","GO:0120162","positive regulation of cold-induced thermogenesis","5/191","97/29008",0.000463626944765102,0.00940208171810405,0.00730248322443485,"Ffar4/Cmklr1/Lep/Fabp4/Cd36",5
"GO:0060612","BP","GO:0060612","adipose tissue development","4/191","55/29008",0.00047781747957989,0.0096191285305207,0.00747106086012352,"Lep/Pparg/Dgat2/Lmna",4
"GO:0070664","BP","GO:0070664","negative regulation of leukocyte proliferation","5/191","98/29008",0.000485974052889072,0.00971243795556566,0.0075435331626946,"Ccl12/Spn/Btk/Cd300a/Tyrobp",5
"GO:0042269","BP","GO:0042269","regulation of natural killer cell mediated cytotoxicity","4/191","56/29008",0.00051194483395122,0.0101183003889965,0.00785876160894926,"Sh2d1b1/Lep/Gimap3/Il18rap",4
"GO:0010878","BP","GO:0010878","cholesterol storage","3/191","24/29008",0.000513619309086119,0.0101183003889965,0.00785876160894926,"Pparg/Cd36/Lpl",3
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","9/191","349/29008",0.000540578105441719,0.0105738610979309,0.00821259010506829,"Sh2d1b1/Chmp6/Drd1/Pparg/Epha1/Fabp4/Dusp7/Cd300a/Gsk3b",9
"GO:0042116","BP","GO:0042116","macrophage activation","5/191","101/29008",0.000557895436505362,0.0108357437597309,0.00841599120302751,"Pparg/Cd1d1/Tyrobp/Stap1/Slc11a1",5
"GO:0010324","BP","GO:0010324","membrane invagination","7/191","215/29008",0.000580657855543841,0.0111989815775518,0.00869811362555552,"Igkc/Pparg/Cd300a/Cd36/Itgb2/Ighm/Stap1",7
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport","8/191","282/29008",0.000591444754041557,0.0113278099419904,0.00879817305902462,"Aqp7/Lep/Drd1/Pparg/Cd300a/Cd36/Fcer1a/Slc6a4",8
"GO:2001237","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/191","103/29008",0.000610095692692178,0.0115862764429597,0.00899892086615894,"Serpine1/Sh3rf1/Lmna/Gsk3b/Il7",5
"GO:0008217","BP","GO:0008217","regulation of blood pressure","7/191","217/29008",0.000613341682622233,0.0115862764429597,0.00899892086615894,"Adra1a/Lep/Pparg/Ncald/Cd36/Klk1/Cpa3",7
"GO:0002715","BP","GO:0002715","regulation of natural killer cell mediated immunity","4/191","59/29008",0.000624709017617844,0.011641536963446,0.0090418410444688,"Sh2d1b1/Lep/Gimap3/Il18rap",4
"GO:0050873","BP","GO:0050873","brown fat cell differentiation","4/191","59/29008",0.000624709017617844,0.011641536963446,0.0090418410444688,"Ffar4/Lep/Pparg/Fabp4",4
"GO:0010742","BP","GO:0010742","macrophage derived foam cell differentiation","3/191","26/29008",0.000653429957842386,0.0117788223773157,0.00914846896600795,"Pparg/Cd36/Lpl",3
"GO:0034390","BP","GO:0034390","smooth muscle cell apoptotic process","3/191","26/29008",0.000653429957842386,0.0117788223773157,0.00914846896600795,"Pdcd4/Pparg/Gsk3b",3
"GO:0034391","BP","GO:0034391","regulation of smooth muscle cell apoptotic process","3/191","26/29008",0.000653429957842386,0.0117788223773157,0.00914846896600795,"Pdcd4/Pparg/Gsk3b",3
"GO:0045730","BP","GO:0045730","respiratory burst","3/191","26/29008",0.000653429957842386,0.0117788223773157,0.00914846896600795,"Jchain/Slamf8/Slc11a1",3
"GO:0045838","BP","GO:0045838","positive regulation of membrane potential","3/191","26/29008",0.000653429957842386,0.0117788223773157,0.00914846896600795,"Drd1/Gimap3/Gsk3b",3
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","10/191","439/29008",0.000702800196049803,0.0125865126019828,0.00977579220069274,"Acaa1b/Ltc4s/Acot1/Lep/Pparg/Dgat2/Fabp4/Cd36/Lpl/Hpgd",10
"GO:0072676","BP","GO:0072676","lymphocyte migration","5/191","107/29008",0.000725385108140166,0.0129071750209715,0.0100248468255704,"Dock8/Ccl12/Itgal/Spn/Cd200r1",5
"GO:0090077","BP","GO:0090077","foam cell differentiation","3/191","27/29008",0.0007315600316824,0.0129336062011542,0.0100453756037361,"Pparg/Cd36/Lpl",3
"GO:0001960","BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","4/191","62/29008",0.000754042525923121,0.0131623372563036,0.010223028249524,"Dcst1/Pparg/Sigirr/Stap1",4
"GO:0043407","BP","GO:0043407","negative regulation of MAP kinase activity","4/191","62/29008",0.000754042525923121,0.0131623372563036,0.010223028249524,"Pparg/Dusp7/Cd300a/Gsk3b",4
"GO:0002706","BP","GO:0002706","regulation of lymphocyte mediated immunity","7/191","225/29008",0.000758981591926102,0.0131652278649823,0.010225273350345,"Sh2d1b1/Spn/Lep/Gimap3/Cd1d1/Il18rap/Fcer1a",7
"GO:0072678","BP","GO:0072678","T cell migration","4/191","63/29008",0.000801058093977261,0.0137224734359583,0.0106580792497138,"Dock8/Itgal/Spn/Cd200r1",4
"GO:2000401","BP","GO:2000401","regulation of lymphocyte migration","4/191","63/29008",0.000801058093977261,0.0137224734359583,0.0106580792497138,"Dock8/Ccl12/Spn/Cd200r1",4
"GO:0006837","BP","GO:0006837","serotonin transport","3/191","28/29008",0.000815393134520866,0.0137396890105201,0.0106714503783857,"Cd300a/Fcer1a/Slc6a4",3
"GO:0150077","BP","GO:0150077","regulation of neuroinflammatory response","3/191","28/29008",0.000815393134520866,0.0137396890105201,0.0106714503783857,"Pparg/Cd200r1/Stap1",3
"GO:0002526","BP","GO:0002526","acute inflammatory response","5/191","110/29008",0.000821990096713496,0.0137396890105201,0.0106714503783857,"Spn/Pparg/Sigirr/Fcer1a/Hp",5
"GO:0032760","BP","GO:0032760","positive regulation of tumor necrosis factor production","5/191","110/29008",0.000821990096713496,0.0137396890105201,0.0106714503783857,"Spn/Lep/Cd36/Lpl/Tyrobp",5
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","7/191","229/29008",0.000841397199995466,0.0139793582987199,0.0108575986175699,"Ccl12/Slamf8/Serpine1/Cmklr1/Gpr18/Stap1/C5ar2",7
"GO:0030217","BP","GO:0030217","T cell differentiation","8/191","299/29008",0.000864679300288402,0.0142801527556612,0.0110912220364759,"Spn/Gpr18/Lep/Gimap3/Sh3rf1/Lck/Cd1d1/Il7",8
"GO:0019395","BP","GO:0019395","fatty acid oxidation","5/191","112/29008",0.000891516826778551,0.0143871543624044,0.0111743288910701,"Acaa1b/Lep/Pparg/Dgat2/Cd36",5
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","5/191","112/29008",0.000891516826778551,0.0143871543624044,0.0111743288910701,"Spn/Lep/Cd36/Lpl/Tyrobp",5
"GO:0010563","BP","GO:0010563","negative regulation of phosphorus metabolic process","10/191","453/29008",0.000892024436537762,0.0143871543624044,0.0111743288910701,"Sh2d1b1/Chmp6/Drd1/Pparg/Epha1/Fabp4/Dusp7/Cd300a/Gsk3b/Stap1",10
"GO:0045936","BP","GO:0045936","negative regulation of phosphate metabolic process","10/191","453/29008",0.000892024436537762,0.0143871543624044,0.0111743288910701,"Sh2d1b1/Chmp6/Drd1/Pparg/Epha1/Fabp4/Dusp7/Cd300a/Gsk3b/Stap1",10
"GO:0002888","BP","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","3/191","29/29008",0.000905089258524029,0.0145130010174958,0.0112720724669302,"Itgb2/Tyrobp/Stap1",3
"GO:0060761","BP","GO:0060761","negative regulation of response to cytokine stimulus","4/191","66/29008",0.000954487313731862,0.0152166243426155,0.011818568198627,"Dcst1/Pparg/Sigirr/Stap1",4
"GO:0019932","BP","GO:0019932","second-messenger-mediated signaling","8/191","308/29008",0.00104580080980305,0.0165765438703265,0.0128748012580109,"Ffar4/Itgal/Cmklr1/Drd1/Ncald/Gsk3b/Cd36/Fcer1a",8
"GO:0042100","BP","GO:0042100","B cell proliferation","5/191","117/29008",0.00108443997317518,0.0170907739772408,0.0132741975663849,"Btk/Cd300a/Il7/Ighm/Tyrobp",5
"GO:0045600","BP","GO:0045600","positive regulation of fat cell differentiation","4/191","69/29008",0.00112749566450624,0.0176683695608422,0.0137228090745826,"Ffar4/Cmklr1/Pparg/Lpl",4
"GO:0032496","BP","GO:0032496","response to lipopolysaccharide","9/191","388/29008",0.00113984590401978,0.0177609887191331,0.0137947452553093,"Ccl12/Ptger2/Serpine1/Cxcl9/Pdcd4/Cd36/Cd300lb/Stap1/Slc11a1",9
"GO:0034440","BP","GO:0034440","lipid oxidation","5/191","119/29008",0.00116968128784155,0.0181234887183539,0.0140762946230488,"Acaa1b/Lep/Pparg/Dgat2/Cd36",5
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis","6/191","179/29008",0.00123381216100632,0.018904744111419,0.0146830862435547,"Serpine1/C6/Epha1/Mydgf/Adam12/Itgb2",6
"GO:1904018","BP","GO:1904018","positive regulation of vasculature development","6/191","179/29008",0.00123381216100632,0.018904744111419,0.0146830862435547,"Serpine1/C6/Epha1/Mydgf/Adam12/Itgb2",6
"GO:0001959","BP","GO:0001959","regulation of cytokine-mediated signaling pathway","5/191","122/29008",0.00130671051666636,0.0199110917401426,0.0154647042827336,"Dcst1/Pparg/Sigirr/Il7/Stap1",5
"GO:1902105","BP","GO:1902105","regulation of leukocyte differentiation","8/191","320/29008",0.00133321545704227,0.0202033419259482,0.0156916914695258,"Slamf8/Gimap3/Sh3rf1/Lck/Cd1d1/Gsk3b/Il7/Tyrobp",8
"GO:0050853","BP","GO:0050853","B cell receptor signaling pathway","6/191","182/29008",0.00134322521751311,0.0202437986333396,0.0157231137051434,"Igkc/Btk/Lck/Cd300a/Ighm/Stap1",6
"GO:0002366","BP","GO:0002366","leukocyte activation involved in immune response","8/191","324/29008",0.00144187165611937,0.021113259333467,0.0163984133214783,"Sh2d1b1/Itgal/Spn/Cd300a/Itgb2/Fcer1a/Tyrobp/Slc11a1",8
"GO:0010758","BP","GO:0010758","regulation of macrophage chemotaxis","3/191","34/29008",0.00144684772082135,0.021113259333467,0.0163984133214783,"Slamf8/Cmklr1/Stap1",3
"GO:0036037","BP","GO:0036037","CD8-positive, alpha-beta T cell activation","3/191","34/29008",0.00144684772082135,0.021113259333467,0.0163984133214783,"Gpr18/Sh3rf1/Clec4a2",3
"GO:0045954","BP","GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","3/191","34/29008",0.00144684772082135,0.021113259333467,0.0163984133214783,"Sh2d1b1/Gimap3/Il18rap",3
"GO:0070542","BP","GO:0070542","response to fatty acid","3/191","34/29008",0.00144684772082135,0.021113259333467,0.0163984133214783,"Dgat2/Cd36/Lpl",3
"GO:0090322","BP","GO:0090322","regulation of superoxide metabolic process","3/191","34/29008",0.00144684772082135,0.021113259333467,0.0163984133214783,"Cd36/Itgb2/Tyrobp",3
"GO:1903305","BP","GO:1903305","regulation of regulated secretory pathway","6/191","186/29008",0.00150045743552461,0.0217667190558161,0.0169059475892469,"Adra1a/Drd1/Cd300a/Gsk3b/Itgb2/Fcer1a",6
"GO:0003073","BP","GO:0003073","regulation of systemic arterial blood pressure","5/191","126/29008",0.00150741237841221,0.0217667190558161,0.0169059475892469,"Adra1a/Ncald/Cd36/Klk1/Cpa3",5
"GO:0002263","BP","GO:0002263","cell activation involved in immune response","8/191","328/29008",0.00155745031981397,0.0222826900768021,0.0173066960445373,"Sh2d1b1/Itgal/Spn/Cd300a/Itgb2/Fcer1a/Tyrobp/Slc11a1",8
"GO:0071621","BP","GO:0071621","granulocyte chemotaxis","5/191","127/29008",0.00156094305147576,0.0222826900768021,0.0173066960445373,"Ccl12/Cxcl9/Cmklr1/Itgb2/C5ar2",5
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation","6/191","188/29008",0.00158414448067876,0.0222826900768021,0.0173066960445373,"Gimap3/Lck/Cd1d1/Gsk3b/Il7/Tyrobp",6
"GO:1903708","BP","GO:1903708","positive regulation of hemopoiesis","6/191","188/29008",0.00158414448067876,0.0222826900768021,0.0173066960445373,"Gimap3/Lck/Cd1d1/Gsk3b/Il7/Tyrobp",6
"GO:0043270","BP","GO:0043270","positive regulation of ion transport","8/191","329/29008",0.00158746259960882,0.0222826900768021,0.0173066960445373,"Ccl12/Serpine1/Cxcl9/Lep/Drd1/Gimap3/Cck/Slc6a4",8
"GO:0001952","BP","GO:0001952","regulation of cell-matrix adhesion","5/191","128/29008",0.00161585859875287,0.0222826900768021,0.0173066960445373,"Serpine1/Epha1/Gsk3b/Cd36/Rhod",5
"GO:0007631","BP","GO:0007631","feeding behavior","5/191","128/29008",0.00161585859875287,0.0222826900768021,0.0173066960445373,"Lep/Bbs12/Drd1/Cd36/Cck",5
"GO:0045807","BP","GO:0045807","positive regulation of endocytosis","5/191","128/29008",0.00161585859875287,0.0222826900768021,0.0173066960445373,"Serpine1/Pparg/Cd36/Ighm/Stap1",5
"GO:1990266","BP","GO:1990266","neutrophil migration","5/191","128/29008",0.00161585859875287,0.0222826900768021,0.0173066960445373,"Ccl12/Slamf8/Cxcl9/Itgb2/C5ar2",5
"GO:0002237","BP","GO:0002237","response to molecule of bacterial origin","9/191","409/29008",0.001637150720963,0.0224639884995819,0.0174475083380975,"Ccl12/Ptger2/Serpine1/Cxcl9/Pdcd4/Cd36/Cd300lb/Stap1/Slc11a1",9
"GO:0046632","BP","GO:0046632","alpha-beta T cell differentiation","5/191","129/29008",0.001672180525786,0.0228310588619693,0.017732607451665,"Spn/Gpr18/Gimap3/Sh3rf1/Cd1d1",5
"GO:0061097","BP","GO:0061097","regulation of protein tyrosine kinase activity","4/191","77/29008",0.00169438169255051,0.0230026461810674,0.0178658772483768,"Adra1a/Chmp6/Unc119/Stap1",4
"GO:0002717","BP","GO:0002717","positive regulation of natural killer cell mediated immunity","3/191","36/29008",0.00170976884232009,0.0230026461810674,0.0178658772483768,"Sh2d1b1/Gimap3/Il18rap",3
"GO:0050869","BP","GO:0050869","negative regulation of B cell activation","3/191","36/29008",0.00170976884232009,0.0230026461810674,0.0178658772483768,"Btk/Cd300a/Tyrobp",3
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","4/191","78/29008",0.00177689065540467,0.0237896331437188,0.0184771205097011,"Lep/Cd36/Itgb2/Tyrobp",4
"GO:0060759","BP","GO:0060759","regulation of response to cytokine stimulus","5/191","132/29008",0.0018498004854834,0.0245525212011412,0.0190696464426252,"Dcst1/Pparg/Sigirr/Il7/Stap1",5
"GO:0150076","BP","GO:0150076","neuroinflammatory response","3/191","37/29008",0.00185167672582936,0.0245525212011412,0.0190696464426252,"Pparg/Cd200r1/Stap1",3
"GO:0007567","BP","GO:0007567","parturition","2/191","10/29008",0.00187448198921708,0.0246181967917176,0.0191206558799837,"Arntl/Hpgd",2
"GO:0014062","BP","GO:0014062","regulation of serotonin secretion","2/191","10/29008",0.00187448198921708,0.0246181967917176,0.0191206558799837,"Cd300a/Slc6a4",2
"GO:0045123","BP","GO:0045123","cellular extravasation","4/191","80/29008",0.00195019244311367,0.0254911410336848,0.0197986611211589,"Itgal/Spn/Lep/Itgb2",4
"GO:0032094","BP","GO:0032094","response to food","3/191","38/29008",0.00200072013436966,0.0260282364650544,0.0202158166506567,"Lep/Pparg/Cck",3
"GO:0042267","BP","GO:0042267","natural killer cell mediated cytotoxicity","4/191","81/29008",0.00204107863749008,0.0262656068487529,0.0204001793585024,"Sh2d1b1/Lep/Gimap3/Il18rap",4
"GO:0045824","BP","GO:0045824","negative regulation of innate immune response","4/191","81/29008",0.00204107863749008,0.0262656068487529,0.0204001793585024,"Slamf8/Sh2d1b1/Dcst1/Pparg",4
"GO:0019722","BP","GO:0019722","calcium-mediated signaling","6/191","198/29008",0.00205705985472467,0.0262656068487529,0.0204001793585024,"Itgal/Cmklr1/Drd1/Ncald/Gsk3b/Fcer1a",6
"GO:0043405","BP","GO:0043405","regulation of MAP kinase activity","6/191","198/29008",0.00205705985472467,0.0262656068487529,0.0204001793585024,"Tab1/Pparg/Dusp7/Cd300a/Gsk3b/Fcer1a",6
"GO:0045619","BP","GO:0045619","regulation of lymphocyte differentiation","6/191","199/29008",0.00210963136182007,0.0268127340824874,0.0208251264676393,"Slamf8/Gimap3/Sh3rf1/Lck/Cd1d1/Il7",6
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","9/191","426/29008",0.00215608515550651,0.027242636281468,0.02115902630922,"Rarg/Alas2/Lep/Pparg/Gimap3/Gsk3b/L3mbtl3/Tyrobp/Stap1",9
"GO:0002695","BP","GO:0002695","negative regulation of leukocyte activation","6/191","200/29008",0.00216321151038488,0.027242636281468,0.02115902630922,"Spn/Btk/Pparg/Gimap3/Cd300a/Tyrobp",6
"GO:0050848","BP","GO:0050848","regulation of calcium-mediated signaling","4/191","83/29008",0.00223155371689707,0.0279755688691006,0.0217282861908399,"Itgal/Cmklr1/Gsk3b/Fcer1a",4
"GO:0045588","BP","GO:0045588","positive regulation of gamma-delta T cell differentiation","2/191","11/29008",0.00228112297123311,0.0280863265833077,0.0218143103687001,"Gimap3/Lck",2
"GO:0046645","BP","GO:0046645","positive regulation of gamma-delta T cell activation","2/191","11/29008",0.00228112297123311,0.0280863265833077,0.0218143103687001,"Gimap3/Lck",2
"GO:1905288","BP","GO:1905288","vascular associated smooth muscle cell apoptotic process","2/191","11/29008",0.00228112297123311,0.0280863265833077,0.0218143103687001,"Pdcd4/Pparg",2
"GO:1905459","BP","GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","2/191","11/29008",0.00228112297123311,0.0280863265833077,0.0218143103687001,"Pdcd4/Pparg",2
"GO:0002228","BP","GO:0002228","natural killer cell mediated immunity","4/191","84/29008",0.00233123486078131,0.028575758871266,0.0221944465108302,"Sh2d1b1/Lep/Gimap3/Il18rap",4
"GO:0050864","BP","GO:0050864","regulation of B cell activation","7/191","275/29008",0.00239322884019559,0.0292058634569002,0.0226838411262135,"Slamf8/Igkc/Btk/Cd300a/Il7/Ighm/Tyrobp",7
